"DESCRIPTION","name"
"현시점에서 정하는 가격으로 장래의 일정시점에 특정대상물을 인수하기로 약정하는 거래방식으로 매매 및 결제구조가 선물거래와 유사한 거래방식이다. 따라서 일본에서는 주식 청산거래를 주식선물거래라고 한다. 청산거래(당초에는 정기거래라고 함)는 일본의 1893년 거래소법의 시행에서 전매 환매가 인정됨으로써 확립된 거래수법으로 주로 주식의 개별종목을 대상으로 이용된 거래방법이었다. 청산거래는 기간에 의하여 장기청산거래와 단기청산거래로 구분하는데 장기청산거래는 1개월마다 결제월을 둔 최장 3개월의 거래였고, 단기 청산거래는 매매후 바로 수도하는 것을 원칙으로 하지만 약정후 1개월간은 결제를 연장할 수 있도록 하며, 이 기간 중 전매 환매를 행한 경우에는 차금의 수수로 결제를 행하는 거래였다. 우리 나라에서는 1956년 한국증권거래소가 개설된 이후 1969년 2월 보통거래의 본격 도입 전까지 가장 많이 이용되던 거래형태었다.","청산거래(淸算去來)"
"청산결제시스템(淸算決濟시스템, clearance and settlement system) 유가증권 또는 금융상품거래와 관련하여 청산과 결제업무를 수행하는 하나 이상의 기관과 그 참가자로 구성된 시스템이다. 청산과 결제기능은 단일기관이 수행하기도 하고 중앙예탁기관과 전문화된 청산기관 그리고 은행간에 분화되기도 한다. 중앙은행이 운영하는 국내청산결제시스템은 대금지급시스템과 완전히 통합될 수 있다. 예를 들어, Fed-wire 시스템은 무권화된 미정부채를 위한 증권청산결제시스템이며 미국대금지급시스템과 완전히 결부되어 있다. 모든 통화와 지급시스템의 통합없이 국제청산결제시스템이 모든 관련 지급시스템과 전적으로 통합되는 것은 불가능하다.","청산결제시스템"
"유가증권 또는 금융상품거래와 관련하여 청산과 결제업무를 수행하는 하나 이상의 기관과 그 참가자로 구성된 시스템이다. 청산과 결제기능은 단일기관이 수행하기도 하고 중앙예탁기관과 전문화된 청산기관 그리고 은행간에 분화되기도 한다. 중앙은행이 운영하는 국내청산결제시스템은 대금지급시스템과 완전히 통합될 수 있다. 예를 들어, Fed-wire 시스템은 무권화된 미정부채를 위한 증권청산결제시스템이며 미국대금지급시스템과 완전히 결부되어 있다. 모든 통화와 지급시스템의 통합없이 국제청산결제시스템이 모든 관련 지급시스템과 전적으로 통합되는 것은 불가능하다.","청산결제시스템(淸算決濟시스템, clearance and settlement system)"
"청산회사(淸算會社, clearing house 청산회사(淸算會社)는 거래소에서 이루어지는 거래의 이행을 보증하고 결제를 담당하는 기구로서 거래소의 규정에 따라 모든 거래의 상대방 역할을 한다. 또한 청산회사는 거래이행의 보증 외에 청산회원에 대한 증거금징수, 일일정산 등의 기능을 담당한다. 선물거래가 공개경매 방식으로 이루어지고 개개인의 신용도를 고객들이 일일이 확인할 수 없다는 점을 감안할 때 청산회사의 보증 및 결제기능은 매우 중요하다. 조직구조상 청산회사는 미국의 시카고상업거래소(CME)처럼 거래소에 속해 있는 경우도 있으나, 세계 최대의 선물거래소이며 세계 최초로 금리선물거래를 도입한 시카고상품거래소(CBOT)의 청산업무는 1925년 설립된 독립법인(BOTCC ; Board of Trade Clearing Corporation)의 형태이며, 미국을 제외하고는 세계 최대의 선물거래 규모인 영국의 경우에도 LIFFE를 비롯한 주요 선물거래소의 청산업무는 독립법인인 LCH(London Clearing House)에서 수행하고 있다. 한편 청산회사의 회원자격은 선물시장의 안정성 및 건전성에 미치는 영향이 크기 때문에 모든 거래소회원에게 주어지는 것이 아니라 엄격한 심사를 거쳐 거래소회원권을 다수 갖고 있고 재무적 안정성을 보유한 회원에게만 부여된다.","청산회사"
"청산회사(淸算會社)는 거래소에서 이루어지는 거래의 이행을 보증하고 결제를 담당하는 기구로서 거래소의 규정에 따라 모든 거래의 상대방 역할을 한다. 또한 청산회사는 거래이행의 보증 외에 청산회원에 대한 증거금징수, 일일정산 등의 기능을 담당한다. 선물거래가 공개경매 방식으로 이루어지고 개개인의 신용도를 고객들이 일일이 확인할 수 없다는 점을 감안할 때 청산회사의 보증 및 결제기능은 매우 중요하다. 조직구조상 청산회사는 미국의 시카고상업거래소(CME)처럼 거래소에 속해 있는 경우도 있으나, 세계 최대의 선물거래소이며 세계 최초로 금리선물거래를 도입한 시카고상품거래소(CBOT)의 청산업무는 1925년 설립된 독립법인(BOTCC ; Board of Trade Clearing Corporation)의 형태이며, 미국을 제외하고는 세계 최대의 선물거래 규모인 영국의 경우에도 LIFFE를 비롯한 주요 선물거래소의 청산업무는 독립법인인 LCH(London Clearing House)에서 수행하고 있다. 한편 청산회사의 회원자격은 선물시장의 안정성 및 건전성에 미치는 영향이 크기 때문에 모든 거래소회원에게 주어지는 것이 아니라 엄격한 심사를 거쳐 거래소회원권을 다수 갖고 있고 재무적 안정성을 보유한 회원에게만 부여된다.","청산회사(淸算會社, clearing house)"
"청산회원(淸算會員, clearing member) 거래소회원은 청산회원과 비청산회원이 있으며 모든 회원은 거래장에서 거래할 권리는 가지고 있으나 청산회사에서의 청산은 청산회원만이 할 수 있다. 청산회원은 청산회사와 직접거래가 가능한 회원으로 고객의 주문을 실행하는 외에 비청산회원 및 그의 고객을 위한 자금결제를 대행해준다. 따라서 비청산회원은 원활한 결제수행을 위해 청산회원에게 거래계좌를 개설하는 것이 필수적으로 되어 있다.","청산회원"
"거래소회원은 청산회원과 비청산회원이 있으며 모든 회원은 거래장에서 거래할 권리는 가지고 있으나 청산회사에서의 청산은 청산회원만이 할 수 있다. 청산회원은 청산회사와 직접거래가 가능한 회원으로 고객의 주문을 실행하는 외에 비청산회원 및 그의 고객을 위한 자금결제를 대행해준다. 따라서 비청산회원은 원활한 결제수행을 위해 청산회원에게 거래계좌를 개설하는 것이 필수적으로 되어 있다.","청산회원(淸算會員, clearing member)"
"청약증거금(請約證據金, deposit for subscription) 발행회사가 불특정다수인을 상대로 유가증권을 모집 또는 매출할 때 그 응모자가 주금 또는 사채대금을 납입하기에 앞서 그 증거금으로 내는 금액을 말한다. 이와 같은 청약증거금은 주금납입일 또는 사채대금 납입일에 주금 또는 사채대금으로 충당된다. 청약증거금은 발행회사별 청약증거금임을 표시하고, 증권금융 또는 은행에 주금납입기일 전일까지 별도예치(청약예금의 경우는 제외)해야 하며 이를 담보로 제공할 수 없게 되어 있다. 한편 청약증거금이 납입금에 미달하였지만 청약자가 납입기일 전까지 이를 납입하지 아니하는 경우에는 주간사회사가 자기의 계산으로 그 주식을 인수한다. 또한 납입금을 초과하는 청약증거금은 납입기일의 전일로부터 환불한다.(유가증권 인수업무에 관한 규정 시행세칙 제14조)","청약증거금"
"발행회사가 불특정다수인을 상대로 유가증권을 모집 또는 매출할 때 그 응모자가 주금 또는 사채대금을 납입하기에 앞서 그 증거금으로 내는 금액을 말한다. 이와 같은 청약증거금은 주금납입일 또는 사채대금 납입일에 주금 또는 사채대금으로 충당된다. 청약증거금은 발행회사별 청약증거금임을 표시하고, 증권금융 또는 은행에 주금납입기일 전일까지 별도예치(청약예금의 경우는 제외)해야 하며 이를 담보로 제공할 수 없게 되어 있다. 한편 청약증거금이 납입금에 미달하였지만 청약자가 납입기일 전까지 이를 납입하지 아니하는 경우에는 주간사회사가 자기의 계산으로 그 주식을 인수한다. 또한 납입금을 초과하는 청약증거금은 납입기일의 전일로부터 환불한다.(유가증권 인수업무에 관한 규정 시행세칙 제14조)","청약증거금(請約證據金, deposit for subscription)"
"체결시점매매확인 시스템(締結時點賣買確認 시스템, locked-in-system) 거래일중 최초에 입력한 매매내역대로 결제를 보장하기 위하여 거래체결과 동시에 대조된 거래(matched trades)로 간주되는 시스템으로서, 일반적으로 전자거래시스템에서는 대부분의 거래가 체결시점에서 자동적으로 확정(locked-in)된다. 따라서 매매체결 이후에 별도의 매매대조절차 없이 구속력을 갖는 거래로 확정되며 매매쌍방이 동의하지 않는 한 취소할 수 없다. 이에 따라 시장참가자들은 당해 거래가 체결내역대로 결제될 것이라는 확실성을 갖게되고 대조를 위한 별도의 시간과 비용을 절감할 수 있으나, 매매체결시점에서 대조가 가능하기 위해서는 자동화된 전산매매시스템이 전제되어야 한다. 동 시스템은 특히 소규모이면서 대량의 거래를 취급하는 시장에서 효율적이다.","체결시점매매확인 시스템"
"거래일중 최초에 입력한 매매내역대로 결제를 보장하기 위하여 거래체결과 동시에 대조된 거래(matched trades)로 간주되는 시스템으로서, 일반적으로 전자거래시스템에서는 대부분의 거래가 체결시점에서 자동적으로 확정(locked-in)된다. 따라서 매매체결 이후에 별도의 매매대조절차 없이 구속력을 갖는 거래로 확정되며 매매쌍방이 동의하지 않는 한 취소할 수 없다.이에 따라 시장참가자들은 당해 거래가 체결내역대로 결제될 것이라는 확실성을 갖게되고 대조를 위한 별도의 시간과 비용을 절감할 수 있으나, 매매체결시점에서 대조가 가능하기 위해서는 자동화된 전산매매시스템이 전제되어야 한다. 동 시스템은 특히 소규모이면서 대량의 거래를 취급하는 시장에서 효율적이다.","체결시점매매확인 시스템(締結時點賣買確認 시스템, locked-in-system)"
